
     
       2	   2	  57	 134	  72	 147	 209	 229	  93	 106	 155	 201	  82	 135	  62
       2	   2	  50	 127	  80	 152	 202	 228	 103	  99	 164	 193	  79	 125	  57
       2	   2	  81	 160	  47	 128	 229	 223	  57	 122	 128	 223	  81	 143	  81
       2	   2	  99	 177	  34	 112	 235	 210	  46	 130	 113	 227	  94	 152	  91
       2	   2	 106	 184	  31	 103	 235	 204	  51	 133	 109	 223	 104	 158	  90
       3	   3	 127	  38	  40	 217	 120	  37	 110	  81	 142	 233	 125	 122	  91
       3	   3	 119	  42	  48	 217	 123	  42	 119	  74	 146	 226	 124	 122	  92
       3	   3	 130	  39	  40	 219	 124	  44	 113	 101	 144	 236	 116	 139	 105
       3	   3	 128	  42	  48	 219	 133	  49	 125	  97	 148	 233	 109	 138	 101
       3	   3	 121	  43	  49	 220	 130	  48	 124	  92	 151	 231	 113	 136	  97
       3	   3	 100	  41	  42	 219	 103	  21	  95	  48	 139	 219	 151	 107	  86
       3	   3	 142	  32	  30	 213	 113	  38	  98	 100	 137	 243	 127	 131	 106
       3	   3	 146	  32	  31	 214	 118	  43	 103	 111	 140	 247	 122	 138	 112
       3	   3	 177	  26	  26	 204	 125	  77	 104	 164	 140	 239	 102	 158	 123
       3	   3	 196	  21	  24	 195	 126	 102	 104	 198	 141	 231	  93	 161	 112
       3	   3	 173	  22	  14	 206	 105	  76	  82	 177	 133	 236	 110	 162	 121
       3	   3	 119	  32	  23	 218	  88	  12	  68	  68	 125	 230	 158	 117	 106
       3	   3	  63	  49	  64	 212	  99	  42	 103	  14	 153	 164	 159	  87	  55
       3	   3	  69	  47	  59	 214	  99	  32	 100	  14	 151	 178	 162	  85	  56
       3	   3	  76	  45	  52	 216	  96	  25	  92	  19	 144	 185	 164	  87	  63
       3	   3	  93	  38	  35	 220	  83	   0	  67	  29	 123	 210	 173	 100	  98
       3	   3	  87	  39	  38	 218	  79	   3	  63	  27	 120	 198	 171	 106	 105
       3	   3	  73	  43	  49	 216	  85	  15	  76	  14	 130	 178	 166	  95	  81
       3	   3	  66	  48	  62	 214	 103	  39	 106	  17	 157	 176	 158	  85	  49
       3	   3	  82	  45	  51	 218	 103	  25	 100	  31	 150	 206	 158	  95	  68
       3	   3	  72	  46	  54	 216	  96	  23	  92	  13	 145	 182	 165	  84	  57
       3	   3	  58	  49	  64	 212	  95	  35	  96	   4	 148	 158	 161	  85	  56
       3	   3	  51	  51	  72	 210	  98	  46	 103	   1	 153	 145	 156	  86	  54
       3	   3	  49	  52	  74	 209	  99	  49	 106	   1	 155	 143	 155	  85	  51
       3	   3	  59	  50	  66	 212	 100	  38	 104	   5	 154	 164	 163	  82	  51
       3	   3	  72	  47	  57	 215	 101	  32	 101	  19	 151	 185	 161	  87	  58
       3	   3	  65	  47	  59	 215	  95	  25	  93	   6	 144	 172	 166	  84	  60
       3	   3	  58	  49	  64	 212	  93	  32	  93	   2	 144	 156	 162	  87	  64
       3	   3	  57	  49	  65	 212	  93	  33	  94	   2	 144	 158	 163	  90	  69
       3	   3	  56	  49	  67	 211	  95	  37	  97	   2	 148	 153	 161	  86	  58
       3	   3	 125	  31	  21	 217	  88	  17	  67	  84	 124	 237	 156	 129	 124
       3	   3	 101	  40	  40	 220	 102	  18	  93	  48	 140	 221	 153	 103	  79
       3	   3	 101	  39	  37	 220	  98	  12	  86	  45	 136	 222	 157	 102	  83
       3	   3	 104	  37	  33	 219	  89	   7	  73	  44	 125	 220	 165	 106	 100
       3	   3	 102	  36	  30	 219	  84	   2	  66	  41	 122	 219	 170	 105	 102
       3	   3	  94	  38	  33	 220	  84	   0	  67	  31	 124	 211	 171	  99	  91
       3	   3	  92	  41	  41	 219	  96	  14	  86	  33	 139	 210	 163	  93	  73
       3	   3	  89	  45	  51	 218	 110	  33	 109	  41	 153	 207	 148	  98	  64
       3	   3	  86	  45	  52	 218	 109	  33	 108	  39	 153	 205	 149	  97	  63
       3	   3	  98	  41	  41	 220	 102	  18	  93	  44	 142	 221	 155	 101	  79
       3	   3	 111	  36	  32	 217	  95	  15	  82	  55	 132	 228	 159	 108	  96
       3	   3	 120	  32	  22	 218	  89	  16	  68	  79	 127	 236	 157	 124	 112
       4	   4	 176	 157	 214	 138	  41	 184	  59	 110	 125	 225	  64	 168	 188
       4	   4	 177	 157	 215	 137	  40	 183	  59	 110	 124	 225	  62	 168	 188
       4	   4	 176	 156	 216	 141	  41	 189	  43	 102	 140	 229	  52	 175	 174
       4	   4	 168	 152	 216	 138	  40	 195	  52	 101	 146	 229	  62	 197	 166
       4	   4	 183	 154	 221	 149	  53	 187	  35	 100	 144	 229	  72	 195	 149
       4	   4	 190	 156	 222	 154	  60	 182	  33	 104	 134	 221	 115	 216	 119
       4	   4	 175	 158	 212	 137	  39	 185	  57	 108	 130	 224	  47	 157	 193
       4	   4	 187	 165	 212	 146	  43	 181	  42	 104	 142	 225	  51	 169	 163
       4	   4	 186	 163	 214	 146	  43	 182	  40	 104	 139	 225	  53	 170	 165
       4	   4	 183	 163	 212	 143	  40	 184	  43	 103	 140	 225	  50	 171	 164
       4	   4	 197	 164	 213	 163	  59	 176	  38	 111	 142	 209	  95	 198	  84
       4	   4	 211	 164	 216	 174	  83	 163	  32	 112	 130	 203	 146	 227	  82
       4	   4	 169	 158	 208	 128	  33	 184	  79	 115	 120	 224	  57	 150	 202
       4	   4	 176	 158	 214	 136	  37	 185	  61	 110	 125	 225	  63	 168	 190
       4	   4	 174	 156	 215	 133	  39	 183	  65	 114	 113	 223	  69	 159	 201
       4	   4	 163	 153	 211	 128	  35	 188	  75	 113	 118	 225	  58	 154	 211
       4	   4	 169	 152	 217	 138	  39	 195	  47	 101	 139	 229	  53	 178	 181
       4	   4	 161	 147	 218	 132	  40	 195	  59	 105	 128	 230	  53	 165	 207
       4	   4	 191	 158	 221	 154	  59	 180	  35	 105	 136	 225	  99	 209	 133
       4	   4	 186	 157	 220	 151	  54	 185	  35	 100	 147	 228	  69	 194	 145
       4	   4	 183	 159	 216	 149	  48	 186	  37	 101	 146	 225	  63	 191	 148
       4	   4	 208	 167	 214	 170	  74	 166	  33	 112	 134	 204	 137	 226	  89
       4	   4	 207	 168	 210	 171	  67	 169	  31	 114	 141	 197	 112	 201	  50
       4	   4	 176	 152	 221	 146	  50	 192	  36	  99	 145	 229	  69	 196	 154
       4	   4	 192	 153	 226	 155	  67	 180	  32	 103	 133	 227	 104	 211	 131
       4	   4	 185	 154	 222	 154	  61	 186	  37	 102	 143	 224	 113	 220	 123
       4	   4	 167	 151	 215	 137	  41	 193	  55	 103	 142	 230	  52	 179	 184
       4	   4	 182	 160	 214	 144	  42	 185	  41	 103	 140	 227	  52	 172	 166
       4	   4	 176	 155	 218	 144	  43	 192	  38	  99	 143	 227	  66	 194	 157
       4	   4	 158	 145	 217	 131	  39	 196	  59	 105	 127	 228	  51	 166	 210
       4	   4	 177	 135	 235	 148	  81	 186	  33	  99	 115	 216	 147	 233	 137
       4	   4	 198	 142	 233	 159	  92	 168	  36	 113	  99	 210	 158	 220	 115
       4	   4	 169	 142	 227	 142	  56	 195	  35	  98	 139	 233	  78	 202	 167
       4	   4	 165	 140	 226	 141	  57	 198	  36	  93	 136	 227	  80	 202	 173
       4	   4	 159	 137	 227	 138	  56	 202	  38	  93	 136	 227	  81	 204	 181
       4	   4	 143	 128	 228	 133	  61	 203	  44	  99	 143	 226	  84	 205	 198
       4	   4	 129	 127	 218	 124	  49	 210	  70	 101	 131	 221	  53	 173	 234
       4	   4	 155	 137	 226	 137	  54	 204	  41	  93	 138	 227	  80	 207	 185
       4	   4	 174	 140	 231	 145	  65	 189	  33	 102	 124	 228	 106	 216	 155
       4	   4	 181	 144	 230	 151	  67	 187	  31	 103	 128	 223	 121	 224	 132
       4	   4	 179	 146	 227	 148	  60	 188	  33	 102	 128	 226	 100	 214	 146
       4	   4	 180	 145	 228	 148	  62	 187	  32	 102	 125	 226	 103	 214	 146
       5	   5	 166	  33	 222	   7	 191	  52	  59	 150	 183	 226	 124	 184	 113
       5	   5	 195	  26	 200	   8	 194	  76	  76	 110	 178	 209	 133	 169	 138
       5	   5	 195	  26	 200	  11	 198	  80	  85	 108	 184	 213	 134	 164	 132
       5	   5	 193	  28	 202	  14	 196	  74	  82	 122	 182	 220	 130	 169	 129
       5	   5	 180	  31	 213	  11	 196	  66	  76	 133	 185	 225	 130	 170	 123
       5	   5	 155	  36	 226	  11	 190	  49	  58	 159	 177	 223	 103	 188	  99
       5	   5	 215	  17	 167	  18	 187	 100	  87	  91	 179	 190	 132	 160	 148
       5	   5	 215	  17	 158	  29	 184	 123	 102	  85	 180	 189	 138	 149	 143
       5	   5	 214	  18	 170	  20	 191	 111	  99	  87	 182	 196	 135	 150	 135
       5	   5	 211	  21	 176	  20	 192	 108	  98	  88	 180	 200	 139	 150	 138
       5	   5	 171	  31	 216	   6	 192	  55	  61	 142	 185	 222	 125	 184	 116
       5	   5	 221	  13	 149	  26	 181	 124	  97	  83	 183	 184	 137	 148	 137
       5	   5	 234	  10	 130	  39	 176	 137	 103	  85	 173	 180	 136	 133	 134
       5	   5	 229	  14	 151	  29	 186	 126	 105	  83	 176	 192	 137	 135	 131
       5	   5	 230	  15	 153	  29	 187	 124	 103	  83	 168	 190	 137	 134	 134
       5	   5	 186	  28	 209	   7	 194	  63	  69	 130	 179	 217	 126	 173	 123
       5	   5	 204	  20	 181	  11	 191	  92	  86	  97	 189	 199	 135	 162	 140
       5	   5	 203	  19	 180	  11	 191	  94	  88	  96	 193	 201	 136	 162	 139
       5	   5	 224	  13	 151	  24	 183	 128	 100	  82	 182	 187	 144	 135	 130
       5	   5	 231	  13	 146	  31	 183	 130	 103	  84	 173	 186	 141	 130	 126
       5	   5	 168	  32	 221	   6	 193	  51	  59	 150	 181	 224	 121	 182	 110
       5	   5	 166	  32	 221	   4	 192	  51	  57	 150	 183	 223	 121	 183	 111
       5	   5	 134	  39	 228	  17	 184	  51	  57	 177	 186	 223	 101	 189	  86
       5	   5	 190	  26	 201	   9	 194	  71	  76	 124	 187	 214	 127	 172	 124
       5	   5	 219	  18	 170	  20	 190	  96	  88	  94	 170	 192	 125	 159	 141
       5	   5	 165	  32	 221	   5	 190	  51	  54	 154	 180	 222	 120	 183	 103
       5	   5	 163	  33	 223	   7	 192	  52	  58	 157	 181	 228	 123	 177	 101
       5	   5	 126	  45	 241	  22	 185	  46	  50	 203	 170	 238	  96	 178	  63
       5	   5	 101	  49	 243	  31	 175	  49	  45	 231	 167	 230	  95	 158	  55
       5	   5	 101	  46	 237	  29	 170	  46	  37	 225	 163	 210	  89	 164	  67
       5	   5	 129	  43	 241	  17	 182	  34	  36	 202	 158	 227	  85	 194	  75
       5	   5	 104	  46	 240	  26	 177	  46	  46	 223	 175	 227	  91	 167	  58
       5	   5	  84	  51	 239	  42	 169	  61	  54	 242	 175	 220	  96	 136	  53
       5	   5	  55	  61	 231	  81	 157	 120	  90	 248	 169	 193	 166	  24	 122
       5	   5	  73	  54	 236	  54	 156	  75	  50	 252	 155	 195	 106	  94	  84
       6	   6	 190	 102	 202	 199	 226	 134	 183	 173	 142	 219	 130	 134	 215
       6	   6	 191	  97	 203	 191	 228	 139	 184	 175	 142	 211	 133	 123	 194
       6	   6	 190	  95	 201	 189	 229	 137	 185	 174	 142	 214	 127	 129	 200
       6	   6	 199	  92	 195	 189	 233	 133	 189	 172	 144	 216	 113	 134	 183
       6	   6	 198	  95	 191	 198	 236	 130	 193	 175	 144	 219	 107	 142	 193
       6	   6	 196	  99	 178	 216	 247	 118	 204	 168	 155	 228	  94	 160	 228
       6	   6	 191	 102	 188	 214	 238	 129	 199	 177	 151	 217	 115	 140	 214
       6	   6	 188	 107	 200	 206	 227	 138	 184	 178	 144	 207	 143	 122	 213
       6	   6	 193	  99	 200	 196	 229	 138	 185	 175	 143	 207	 131	 126	 192
       6	   6	 198	  94	 191	 196	 235	 131	 193	 174	 144	 218	 107	 140	 192
       6	   6	 181	  99	 172	 221	 244	 106	 215	 146	 158	 239	  66	 168	 215
       6	   6	 180	 100	 174	 221	 242	 100	 214	 133	 154	 242	  64	 163	 205
       6	   6	 191	 105	 188	 215	 237	 133	 198	 180	 156	 214	 123	 136	 209
       6	   6	 187	 106	 202	 203	 226	 140	 184	 178	 147	 209	 146	 120	 209
       6	   6	 191	  99	 195	 202	 233	 135	 193	 176	 147	 214	 120	 133	 203
       6	   6	 193	  85	 191	 180	 233	 129	 195	 164	 148	 223	  71	 159	 154
       6	   6	 193	  87	 200	 174	 229	 134	 186	 168	 143	 219	 100	 139	 170
       6	   6	 187	  90	 213	 165	 220	 140	 171	 165	 140	 214	 141	 114	 177
       6	   6	 176	  95	 221	 166	 211	 145	 161	 170	 129	 204	 169	  94	 187
       6	   6	 187	  90	 209	 172	 223	 140	 177	 170	 140	 214	 135	 121	 188
       6	   6	 193	 105	 174	 227	 249	 109	 206	 161	 157	 228	  88	 164	 223
       6	   6	 194	 109	 182	 225	 245	 119	 195	 174	 151	 217	 113	 151	 240
       6	   6	 193	 114	 194	 219	 229	 130	 181	 182	 139	 203	 138	 128	 220
       6	   6	 194	 122	 200	 218	 219	 140	 167	 184	 145	 183	 187	 109	 192
       6	   6	 191	 122	 189	 224	 228	 128	 172	 175	 144	 198	 156	 136	 240
       6	   6	 178	  94	 158	 225	 241	  84	 217	 118	 154	 241	  31	 186	 165
       6	   6	 182	  98	 166	 226	 247	  95	 220	 136	 160	 242	  44	 182	 190
       6	   6	 186	  99	 174	 220	 248	 112	 212	 161	 155	 231	  58	 177	 213
       6	   6	 183	  98	 181	 211	 241	 122	 207	 162	 155	 226	  69	 171	 213
       6	   6	 186	  98	 178	 215	 244	 112	 209	 157	 149	 232	  58	 174	 211
       6	   6	 197	  90	 173	 206	 239	 117	 206	 163	 154	 228	  55	 177	 159
       6	   6	 194	  88	 173	 204	 239	 116	 210	 155	 157	 228	  53	 175	 147
       6	   6	 201	  83	 170	 194	 242	 115	 204	 155	 156	 234	  62	 187	 168
       6	   6	 204	  86	 170	 198	 243	 112	 202	 156	 153	 233	  59	 187	 164
       6	   6	 197	  93	 180	 205	 246	 122	 204	 168	 152	 225	  95	 156	 220
       6	   6	 180	  87	 154	 217	 239	  85	 220	 111	 160	 247	  31	 184	 149
       6	   6	 182	  87	 151	 220	 241	  84	 221	 117	 159	 248	  30	 188	 154
       6	   6	 186	  88	 153	 220	 243	  86	 219	 122	 159	 246	  34	 187	 157
       6	   6	 184	  90	 153	 222	 242	  84	 218	 118	 158	 245	  33	 188	 152
       6	   6	 175	  92	 150	 227	 240	  81	 221	 107	 164	 241	  32	 184	 142
       6	   6	 176	  85	 151	 214	 232	  87	 217	 104	 156	 235	  34	 177	 136
       6	   6	 186	  79	 149	 209	 239	  87	 220	 120	 157	 248	  29	 185	 154
       6	   6	 193	  80	 153	 206	 242	  99	 215	 139	 155	 238	  37	 187	 160
       6	   6	 185	  86	 154	 217	 240	  93	 216	 129	 157	 240	  39	 191	 167
       6	   6	 179	  93	 148	 231	 242	  80	 215	 120	 156	 236	  30	 193	 156
       7	   7	 141	  33	 223	   4	 176	  36	  31	 177	 177	 206	 100	 206	  94
       7	   7	 155	  29	 208	   6	 177	  54	  45	 149	 187	 197	 110	 209	 110
       7	   7	 207	   9	 138	  25	 162	 118	  73	  90	 186	 156	 133	 170	 160
       7	   7	 208	   9	 138	  25	 157	 107	  60	 104	 177	 156	 122	 182	 153
       7	   7	 186	  17	 164	  18	 161	  90	  54	 112	 176	 157	 115	 200	 150
       7	   7	 203	  11	 151	  18	 163	  98	  59	 106	 178	 158	 119	 185	 149
       7	   7	 202	  11	 151	  18	 163	  98	  59	 106	 179	 158	 118	 185	 148
       7	   7	 188	  17	 175	   7	 170	  78	  51	 117	 183	 173	 116	 198	 139
       7	   7	 206	  29	 206	  13	 191	  66	  58	 116	 136	 199	 123	 173	 148
       7	   7	 140	  32	 220	   5	 177	  40	  35	 173	 185	 203	 101	 207	  89
       7	   7	 135	  34	 223	   6	 176	  37	  32	 180	 181	 202	  97	 206	  87
       7	   7	 192	  16	 172	   9	 171	  82	  56	 113	 184	 173	 117	 194	 137
       7	   7	 207	  10	 146	  21	 160	 100	  58	 106	 173	 156	 119	 184	 154
       7	   7	 182	  20	 184	   6	 169	  64	  38	 126	 168	 168	 102	 210	 128
       7	   7	 180	  20	 186	   5	 170	  62	  39	 127	 172	 170	 104	 210	 129
       7	   7	 169	  23	 190	   9	 168	  66	  43	 130	 176	 172	 107	 210	 131
       7	   7	 157	  26	 205	   2	 173	  48	  33	 150	 179	 183	 100	 215	 108
       7	   7	 154	  35	 230	   3	 182	  30	  26	 176	 157	 213	 104	 204	 100
       7	   7	 156	  27	 208	   2	 177	  50	  41	 150	 189	 197	 108	 210	 106
       7	   7	 123	  36	 224	  11	 173	  39	  33	 191	 185	 202	  95	 201	  76
       7	   7	 154	  27	 205	   3	 176	  51	  41	 149	 191	 191	 104	 213	 103
       7	   7	 171	  21	 185	   7	 167	  66	  39	 131	 180	 168	 105	 216	 124
       7	   7	 166	  25	 199	   3	 171	  52	  34	 143	 174	 180	 103	 216	 116
       7	   7	 166	  24	 197	   5	 172	  56	  36	 140	 176	 177	 101	 215	 110
       7	   7	 145	  30	 213	   4	 172	  41	  28	 165	 177	 189	  96	 216	  98
       7	   7	 127	  35	 221	  10	 169	  37	  25	 187	 175	 190	  89	 208	  83
       7	   7	 130	  36	 227	   9	 173	  33	  24	 193	 169	 203	  94	 202	  82
       7	   7	 166	  26	 200	   7	 177	  62	  50	 137	 183	 191	 113	 203	 121
       7	   7	 122	  37	 227	  12	 171	  38	  28	 197	 174	 199	  94	 192	  81
       7	   7	 122	  37	 225	  11	 171	  39	  29	 195	 177	 198	  94	 193	  81
       7	   7	 165	  23	 190	   7	 169	  62	  39	 135	 183	 171	 104	 215	 120
       7	   7	 189	  16	 167	  14	 165	  86	  54	 113	 178	 165	 117	 198	 147
       7	   7	 210	  10	 144	  22	 161	 102	  60	 105	 173	 158	 120	 182	 151
       7	   7	 184	  20	 185	   5	 173	  66	  43	 125	 174	 175	 109	 204	 124
       7	   7	 150	  29	 213	   2	 173	  40	  27	 162	 174	 188	  96	 215	 102
       7	   7	 132	  33	 218	   9	 169	  42	  27	 181	 175	 188	  93	 202	  87
       7	   7	 136	  33	 221	   6	 176	  39	  34	 178	 185	 204	 101	 206	  89
       7	   7	  97	  43	 229	  28	 164	  50	  38	 221	 175	 194	  93	 156	  72
